event_id,event_name,event_url,status_code,start_date,segment,genre,subgenre,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lon,venue_upcoming_events,venue_market_name,promoter_name,artist_name,artist_num_links,artist_num_images,price_min,price_max,offers_exist,seatmap_exists
Z7r9jZ1A7qvr4,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr4,offsale,2026-12-08,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrv,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrv,offsale,2026-12-09,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqg,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqg,offsale,2026-12-10,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrF,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrF,offsale,2026-12-11,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqy,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqy,offsale,2026-12-12,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqw,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqw,offsale,2026-12-14,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvr8,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr8,offsale,2026-12-15,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqz,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqz,offsale,2026-12-16,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrk,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrk,offsale,2026-12-17,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvrd,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvrd,offsale,2026-12-18,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvqV,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvqV,offsale,2026-12-19,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvr6,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr6,offsale,2026-12-21,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
Z7r9jZ1A7qvr3,Holiday Inn,https://www.ticketmaster.com/event/Z7r9jZ1A7qvr3,offsale,2026-12-22,Arts & Theatre,Theatre,Musical,The Tuacahn Amphitheatre,Ivins,UT,US,37.182899000,-113.647797000,,,,Holiday Inn,0,10,,,0,1
k7vGFbin06VPf,MET Live in HD: I Puritani,https://www.ticketmaster.com/met-live-in-hd-i-puritani-poughkeepsie-new-york-01-10-2026/event/000062CAA41F4954,onsale,2026-01-10,Film,Music,Music,Bardavon 1869 Opera House,Poughkeepsie,NY,US,41.70304000,-73.92867200,17.0,New York/Tri-State Area,,I Puritani,0,10,,,0,1
vv177ZbUGkmI6D99,THE KING AND I - 2pm - Classic Movie Nights!,https://www.ticketmaster.com/the-king-and-i-2pm-classic-hampton-virginia-02-19-2026/event/0100636BA81FB5D7,onsale,2026-02-19,Film,Music,Music,American Theatre,Hampton,VA,US,37.01706080,-76.32034400,40.0,Virginia,PROMOTED BY VENUE,,0,0,,,0,1
vv177ZbUGkmtd5hz,THE KING AND I - 7pm - Classic Movie Nights!,https://www.ticketmaster.com/the-king-and-i-7pm-classic-hampton-virginia-02-19-2026/event/0100636BA90CB6F8,onsale,2026-02-19,Film,Music,Music,American Theatre,Hampton,VA,US,37.01706080,-76.32034400,40.0,Virginia,PROMOTED BY VENUE,,0,0,,,0,1
vv177ZbUGkRpWX9_,SEVEN BRIDES FOR SEVEN BROTHERS - 7pm - Classic Movie Nights!,https://www.ticketmaster.com/seven-brides-for-seven-brothers-7pm-hampton-virginia-04-16-2026/event/0100636BD6F7E5D9,onsale,2026-04-16,Film,Music,Music,American Theatre,Hampton,VA,US,37.01706080,-76.32034400,40.0,Virginia,PROMOTED BY VENUE,,0,0,,,0,1
vv177ZbUGkRljRhl,AN AMERICAN IN PARIS - 7pm - Classic Movie Nights!,https://www.ticketmaster.com/an-american-in-paris-7pm-classic-hampton-virginia-06-11-2026/event/0100636BEB72F6EB,onsale,2026-06-11,Film,Music,Music,American Theatre,Hampton,VA,US,37.01706080,-76.32034400,40.0,Virginia,PROMOTED BY VENUE,,0,0,,,0,1
vvG1VZbMNGfzmb,Guest Artist Recital: Valentin Kovalev,https://www.ticketmaster.com/guest-artist-recital-valentin-kovalev-tampa-florida-01-13-2026/event/0D006378CC538B98,offsale,2026-01-13,Arts & Theatre,Music,Chamber Music,USF Barness Recital Hall,Tampa,FL,US,28.05460475,-82.41299495,12.0,Tampa,PROMOTED BY VENUE,,0,0,,,0,0
vvG1VZbMNrU_lY,Chamber Winds,https://www.ticketmaster.com/chamber-winds-tampa-florida-03-08-2026/event/0D006378DED99AF0,offsale,2026-03-08,Arts & Theatre,Music,Chamber Music,USF Barness Recital Hall,Tampa,FL,US,28.05460475,-82.41299495,12.0,Tampa,PROMOTED BY VENUE,,0,0,,,0,0
vvG1fZbceHFg5e,Indpls Chamber Orchestra: Gardens Of Spain Feat. Gabriela Martinez,https://www.ticketmaster.com/indpls-chamber-orchestra-gardens-of-spain-indianapolis-indiana-03-21-2026/event/050062D0BC2352C2,onsale,2026-03-21,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,US,39.83203125,-86.17658997,24.0,Indianapolis and More,PROMOTED BY VENUE,Indianapolis Chamber Orchestra,0,11,,,0,1
vvG1VZbMN0CaDD,Opera Workshop,https://www.ticketmaster.com/opera-workshop-tampa-florida-04-17-2026/event/0D006378E4389EFB,offsale,2026-04-17,Arts & Theatre,Music,Chamber Music,USF Barness Recital Hall,Tampa,FL,US,28.05460475,-82.41299495,12.0,Tampa,PROMOTED BY VENUE,,0,0,,,0,0
vvG1fZbceT243G,Indpls Chamber Orchestra: American Sound With Dance Kaleidoscope,https://www.ticketmaster.com/indpls-chamber-orchestra-american-sound-with-indianapolis-indiana-04-17-2026/event/050062D0BF3D548C,onsale,2026-04-17,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,US,39.83203125,-86.17658997,24.0,Indianapolis and More,PROMOTED BY VENUE,Indianapolis Chamber Orchestra,0,11,,,0,1
vvG1fZbceT2P39,Indpls Chamber Orchestra: American Sound With Dance Kaleidoscope,https://www.ticketmaster.com/indpls-chamber-orchestra-american-sound-with-indianapolis-indiana-04-18-2026/event/050062D0BF3E5497,onsale,2026-04-18,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,US,39.83203125,-86.17658997,24.0,Indianapolis and More,PROMOTED BY VENUE,Indianapolis Chamber Orchestra,0,11,,,0,1
vvG1fZbceT8A3Q,Indpls Chamber Orchestra: American Sound With Dance Kaleidoscope,https://www.ticketmaster.com/indpls-chamber-orchestra-american-sound-with-indianapolis-indiana-04-19-2026/event/050062D0BF40549A,onsale,2026-04-19,Arts & Theatre,Music,Chamber Music,Howard L. Schrott Center for the Arts,Indianapolis,IN,US,39.83203125,-86.17658997,24.0,Indianapolis and More,PROMOTED BY VENUE,Indianapolis Chamber Orchestra,0,11,,,0,1
17AOvxG62pP1x_f,A Charlie Brown Christmas Tour Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-cincinnati-ohio-11-26-2025/event/160062F5A52A2654,onsale,2025-11-26,Music,Children's Music,Children's Music,Taft Theatre,Cincinnati,OH,US,39.10162100,-84.50722700,40.0,Cincinnati and Dayton,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
Z7r9jZ1A7_gC4,Charlie Brown Christmas,https://www.ticketmaster.com/event/Z7r9jZ1A7_gC4,onsale,2025-11-29,Arts & Theatre,,,State Theatre-NJ,New Brunswick,NJ,US,40.486099000,-74.447304000,,,,A Charlie Brown Christmas,0,11,,,0,0
Z7r9jZ1A7_gCf,Charlie Brown Christmas,https://www.ticketmaster.com/event/Z7r9jZ1A7_gCf,onsale,2025-11-29,Arts & Theatre,,,State Theatre-NJ,New Brunswick,NJ,US,40.486099000,-74.447304000,,,,A Charlie Brown Christmas,0,11,,,0,0
k7vGFbmrfuvl2,A Charlie Brown Christmas 1:00 PM,https://www.ticketmaster.com/a-charlie-brown-christmas-100-pm-englewood-new-jersey-11-30-2025/event/000062E794341ACF,onsale,2025-11-30,Music,Children's Music,Children's Music,Bergen Performing Arts Center,Englewood,NJ,US,40.89535800,-73.97511000,64.0,New York/Tri-State Area,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
k7vGFbmrp0-wF,A Charlie Brown Christmas 5:00 PM,https://www.ticketmaster.com/a-charlie-brown-christmas-500-pm-englewood-new-jersey-11-30-2025/event/000062E796921C88,onsale,2025-11-30,Music,Children's Music,Children's Music,Bergen Performing Arts Center,Englewood,NJ,US,40.89535800,-73.97511000,64.0,New York/Tri-State Area,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
G5vzZbiUrx3hj,CoComelon: Sing-A-Long LIVE,https://www.ticketmaster.com/cocomelon-singalong-live-denver-colorado-12-01-2025/event/1E0062CD9E8926DC,cancelled,2025-12-01,Music,Children's Music,Children's Music,Paramount Theatre,Denver,CO,US,39.74436200,-104.99027100,87.0,Denver and More,AEG LIVE,CoComelon,1,11,,,0,1
G5vzZbiS7BPb8,CoComelon: Sing-A-Long LIVE,https://www.ticketmaster.com/cocomelon-singalong-live-rio-rancho-new-mexico-12-02-2025/event/1E0062CCC4EA5610,cancelled,2025-12-02,Music,Children's Music,Children's Music,Rio Rancho Events Center,Rio Rancho,NM,US,35.30858138,-106.68648899,17.0,El Paso and New Mexico,,CoComelon,1,11,,,0,1
17A8vxG62TclAPI,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-washington-district-of-columbia-12-03-2025/event/150062FFEDAC5968,onsale,2025-12-03,Music,Children's Music,Children's Music,Lincoln Theatre,Washington,DC,US,38.91740000,-77.02899200,45.0," DC and Maryland""",PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
G5viZbiLE66dv,CoComelon: Sing-A-Long LIVE CANCELLED,https://www.ticketmaster.com/cocomelon-singalong-live-cancelled-baton-rouge-louisiana-12-04-2025/event/1B0062C7E71C70C1,cancelled,2025-12-04,Music,Children's Music,Children's Music,Baton Rouge River Center Theater,Baton Rouge,LA,US,30.44428870,-91.18751170,17.0,New Orleans and More,,CoComelon,1,11,,,0,1
k7vGFbV6rQduU,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-rochester-new-york-12-04-2025/event/00006341DE683376,onsale,2025-12-04,Music,Children's Music,Children's Music,Kodak Center,Rochester,NY,US,43.20109400,-77.64020980,35.0,Upstate New York,PROMOTED BY TEAM,A Charlie Brown Christmas,0,11,,,0,1
Z7r9jZ1A7rF8K,A CHARLIE BROWN CHRISTMAS with Jeffrey Butzer (18+ Event),https://www.ticketmaster.com/event/Z7r9jZ1A7rF8K,onsale,2025-12-05,Arts & Theatre,,,Saturn - Birmingham,Birmingham,AL,US,33.522202000,-86.769897000,1.0,,,A Charlie Brown Christmas,0,11,,,0,1
Z7r9jZ1A7bEoY,CoComelon Sing A Long Live (Anyone over the age of 2 MUST have a ticket),https://www.ticketmaster.com/event/Z7r9jZ1A7bEoY,onsale,2025-12-06,Music,Children's Music,Children's Music,Majestic Theatre San Antonio,San Antonio,TX,US,29.424801000,-98.488503000,1.0,,,CoComelon,1,11,,,0,0
Z7r9jZ1A7jeQ3,Charlie Brown Christmas,https://www.ticketmaster.com/event/Z7r9jZ1A7jeQ3,onsale,2025-12-07,Arts & Theatre,,,Kuss Auditorium,Springfield,OH,US,39.898102000,-83.856903000,,,,A Charlie Brown Christmas,0,11,,,0,0
vv17jZbYGkUByxT-,A Charlie Brown Christmas Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-live-on-joliet-illinois-12-08-2025/event/0700630DBAE62FE1,onsale,2025-12-08,Music,Children's Music,Children's Music,Rialto Square Theatre,Joliet,IL,US,41.52606010,-88.08157670,31.0,Chicagoland and Northern Il,VENUWORKS CORPORATE,A Charlie Brown Christmas,0,11,,,0,1
vv1aAZkGUxfbKZeua,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-akron-ohio-12-09-2025/event/05006336894613C8,onsale,2025-12-09,Music,Children's Music,Children's Music,Goodyear Theater,Akron,OH,US,41.06598100,-81.48175400,22.0," Youngstown & More""",PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
k7vGFbRpqFvcC,A Charlie Brown Christmas Tour Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-buffalo-new-york-12-10-2025/event/000062F59D201B4E,onsale,2025-12-10,Music,Children's Music,Children's Music,Shea's Performing Arts Center,Buffalo,NY,US,42.89181767,-78.87263371,46.0,Upstate New York,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
vvG1FZbRpJVwKv,A Charlie Brown Christmas Tour Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-reading-pennsylvania-12-11-2025/event/020062F5A6D324C1,onsale,2025-12-11,Music,Children's Music,Children's Music,The Santander Performing Arts Center ,Reading,PA,US,40.33785600,-75.92635700,35.0,Philadelphia,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
G5vVZbmG5ySwz,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-uncasville-connecticut-12-12-2025/event/1D0062E30BE73CB8,onsale,2025-12-12,Music,Children's Music,Children's Music,Mohegan Sun Arena,Uncasville,CT,US,41.49159740,-72.09145630,42.0,Boston,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
G5vVZbmGuQKSg,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-uncasville-connecticut-12-13-2025/event/1D0062E30D693CF5,onsale,2025-12-13,Music,Children's Music,Children's Music,Mohegan Sun Arena,Uncasville,CT,US,41.49159740,-72.09145630,42.0,Boston,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
vv1AvZkuvGkePCaNR,A Charlie Brown Christmas: The Music of Vince Guaraldi feat. R4ND4ZZO ,https://www.ticketmaster.com/a-charlie-brown-christmas-the-music-norfolk-virginia-12-14-2025/event/01006341A53898EF,onsale,2025-12-14,Music,Children's Music,Children's Music,Attucks Theatre,Norfolk,VA,US,36.85658760,-76.27900520,19.0,Virginia,,A Charlie Brown Christmas,0,11,,,0,1
G5vYZbRxowvBa,A Charlie Brown Christmas Tour Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-stockton-california-12-17-2025/event/1C0062F891C81E89,onsale,2025-12-17,Music,Children's Music,Children's Music,Bob Hope Theatre,Stockton,CA,US,37.95261800,-121.28748800,20.0,N. California/N. Nevada,,A Charlie Brown Christmas,0,11,,,0,1
Z7r9jZ1A7_O4b,Charlie Brown Christmas (Late Show),https://www.ticketmaster.com/event/Z7r9jZ1A7_O4b,onsale,2025-12-19,Arts & Theatre,,,The Novo by Microsoft,Los Angeles,CA,US,34.039700000,-118.266403000,,,,A Charlie Brown Christmas,0,11,,,0,0
Z7r9jZ1A7_xaF,Charlie Brown Christmas (Early Show),https://www.ticketmaster.com/event/Z7r9jZ1A7_xaF,onsale,2025-12-19,Arts & Theatre,,,The Novo by Microsoft,Los Angeles,CA,US,34.039700000,-118.266403000,,,,A Charlie Brown Christmas,0,11,,,0,0
17AYvxG62QsYxgJ,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-las-vegas-nevada-12-20-2025/event/170062F6B1C22D66,onsale,2025-12-20,Music,Children's Music,Children's Music,Orleans Showroom,Las Vegas,NV,US,36.10224700,-115.20109000,8.0,Las Vegas,,A Charlie Brown Christmas,0,11,,,0,1
17AYvxG62Qsswgz,A Charlie Brown Christmas,https://www.ticketmaster.com/a-charlie-brown-christmas-las-vegas-nevada-12-20-2025/event/170062F6B1C72D78,onsale,2025-12-20,Music,Children's Music,Children's Music,Orleans Showroom,Las Vegas,NV,US,36.10224700,-115.20109000,8.0,Las Vegas,,A Charlie Brown Christmas,0,11,,,0,1
17AYvxG62QswxgB,A Charlie Brown Christmas Live,https://www.ticketmaster.com/a-charlie-brown-christmas-live-las-vegas-nevada-12-21-2025/event/170062F6B1CA2D7A,onsale,2025-12-21,Music,Children's Music,Children's Music,Orleans Showroom,Las Vegas,NV,US,36.10224700,-115.20109000,8.0,Las Vegas,,A Charlie Brown Christmas,0,11,,,0,1
vvG1HZbRQzGdRm,A Charlie Brown Christmas Tour Live On Stage,https://www.ticketmaster.com/a-charlie-brown-christmas-tour-live-tacoma-washington-12-28-2025/event/0F0062F6B8303BEE,onsale,2025-12-28,Music,Children's Music,Children's Music,Pantages Theater,Tacoma,WA,US,47.25492850,-122.44056730,26.0,Seattle Area,PROMOTED BY VENUE,A Charlie Brown Christmas,0,11,,,0,1
Z7r9jZ1A7_0Pv,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0Pv,onsale,2025-12-31,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
Z7r9jZ1A7_0Pe,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0Pe,onsale,2026-01-03,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
Z7r9jZ1A7_0Pd,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0Pd,onsale,2026-01-06,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
Z7r9jZ1A7_0P7,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0P7,onsale,2026-01-10,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
Z7r9jZ1A7_0PA,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0PA,onsale,2026-01-15,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
Z7r9jZ1A7_0Pk,I Puritani w/ Metropolitan Opera,https://www.ticketmaster.com/event/Z7r9jZ1A7_0Pk,onsale,2026-01-18,Music,Other,Other,Metropolitan Opera House,New York,NY,US,40.776100000,-73.984100000,,,,I Puritani,0,10,,,0,1
